url_length,num_special_chars,has_ip_address,https_token
28.98948408471664,1.0,0.0,1.0
25.175583237800254,0.0,0.0,1.0
25.036921130707416,1.0,0.0,1.0
24.066665494727772,1.0,0.0,1.0
17.497626005322633,0.0,0.0,1.0
19.498449188486514,0.0,0.0,1.0
31.346517786751704,1.0,0.0,1.0
37.96534711148106,3.0,0.0,0.0
29.115553032927068,1.0,0.0,1.0
25.596967509590282,1.0,0.0,1.0
18.78671114239946,0.0,0.0,1.0
30.333685062506767,2.0,0.0,0.0
27.024568101200405,1.0,0.0,1.0
29.321211176688635,2.0,0.0,1.0
15.303062089831442,0.0,0.0,0.0
24.501617819524018,1.0,0.0,1.0
24.800070918916514,0.0,0.0,1.0
27.46064777036793,1.0,0.0,1.0
24.00995047025913,1.0,0.0,1.0
21.31737537447382,9.0,1.0,0.0
27.7077876315261,1.0,0.0,1.0
21.854556470350797,3.0,0.0,1.0
24.07113503661224,4.0,1.0,0.0
23.104170703200467,1.0,0.0,1.0
17.56589415049081,1.0,0.0,1.0
28.999638500759886,0.0,0.0,1.0
25.120103915907595,3.0,0.0,1.0
26.242112104854726,1.0,0.0,1.0
23.879229341297204,1.0,0.0,1.0
24.641645521837287,6.0,1.0,0.0
24.206892907763336,0.0,0.0,1.0
20.943961875074116,4.0,1.0,1.0
6.9947111035072105,4.0,0.0,0.0
19.50951386208981,4.0,1.0,0.0
26.266046253072602,1.0,0.0,1.0
15.298052685875,0.0,0.0,1.0
31.77020956268609,4.0,0.0,1.0
22.762428068450337,2.0,0.0,1.0
25.28121452099151,1.0,0.0,1.0
26.17746599278996,0.0,0.0,1.0
33.60663692750135,3.0,0.0,0.0
21.686998365169714,0.0,0.0,1.0
18.20476456315599,0.0,0.0,1.0
30.47498574838047,1.0,0.0,1.0
22.698951336055046,0.0,0.0,1.0
22.360926839308114,3.0,1.0,0.0
27.946651873674345,0.0,0.0,1.0
40.838596855562194,1.0,1.0,0.0
27.395772172174343,1.0,0.0,1.0
20.885232353349522,0.0,0.0,1.0
24.867170578019767,0.0,0.0,1.0
22.236745792157734,1.0,0.0,1.0
25.6065716833999,1.0,0.0,1.0
21.353508567186918,0.0,0.0,1.0
17.39739070251023,0.0,0.0,1.0
38.971608252025014,8.0,1.0,0.0
11.596489349415114,2.0,0.0,1.0
26.932461998264856,0.0,0.0,1.0
23.83438215719934,3.0,0.0,1.0
16.269669161697657,0.0,0.0,1.0
20.790414673724264,0.0,0.0,1.0
17.60853203590961,1.0,0.0,0.0
28.56489237077927,1.0,0.0,1.0
22.717258152782932,1.0,0.0,1.0
18.73103436369257,1.0,0.0,1.0
37.495545561652555,1.0,0.0,0.0
27.85350496924969,1.0,0.0,1.0
16.245022774438837,1.0,0.0,1.0
17.8863328830635,1.0,0.0,1.0
26.882089960268516,1.0,0.0,1.0
26.172424945047574,4.0,0.0,1.0
21.9197240900666,0.0,0.0,1.0
26.59864143292004,3.0,0.0,1.0
31.491109617118273,5.0,0.0,1.0
19.678647134870733,0.0,0.0,1.0
21.66860876121669,1.0,0.0,1.0
25.94622679600022,3.0,1.0,0.0
21.936071611663785,0.0,0.0,1.0
39.64507275588265,2.0,1.0,0.0
15.69974284125968,4.0,1.0,0.0
13.393905166000856,0.0,0.0,1.0
22.259723643167014,6.0,0.0,1.0
38.239213539721426,2.0,1.0,0.0
21.823742919053124,8.0,0.0,1.0
26.74574521020754,2.0,0.0,1.0
23.10082764675124,1.0,0.0,0.0
24.528301396722334,1.0,0.0,1.0
24.363497304925783,0.0,0.0,1.0
36.196057093131365,5.0,1.0,1.0
26.70041521280203,1.0,0.0,0.0
24.399578517729285,1.0,0.0,1.0
21.324849988344955,2.0,0.0,1.0
19.413694336169264,1.0,0.0,1.0
28.41929170557553,1.0,0.0,1.0
20.259877635903706,1.0,0.0,1.0
36.44539780866191,5.0,0.0,0.0
21.842610122392294,1.0,0.0,1.0
27.06252478130877,0.0,0.0,1.0
26.68650712285213,4.0,0.0,1.0
30.344343770192527,1.0,0.0,1.0
16.18352554462352,3.0,1.0,1.0
20.866402245424972,0.0,0.0,1.0
28.109728891191313,1.0,0.0,0.0
24.681685894434597,6.0,1.0,0.0
24.311531193844928,0.0,0.0,1.0
29.51645638334606,0.0,0.0,1.0
26.925539172549584,1.0,0.0,1.0
29.958683941172062,2.0,1.0,1.0
23.243147252086413,0.0,0.0,1.0
33.23195222844059,3.0,1.0,1.0
16.690052307727694,3.0,0.0,1.0
24.82095980780521,2.0,0.0,1.0
31.5749041715784,1.0,0.0,1.0
27.869741419781608,2.0,0.0,1.0
13.340717532866531,6.0,1.0,1.0
44.1167753835958,1.0,1.0,0.0
23.50747524995682,3.0,0.0,0.0
35.48048527693712,0.0,0.0,0.0
30.063333736437098,2.0,0.0,1.0
45.55788125380222,5.0,1.0,1.0
31.162516855279506,0.0,0.0,1.0
32.757336006027316,10.0,1.0,1.0
41.25913216771221,7.0,1.0,1.0
30.477129059519005,0.0,0.0,1.0
30.634782744492746,2.0,1.0,1.0
16.39278178382453,6.0,1.0,0.0
14.026324476121106,3.0,1.0,1.0
21.144918977876756,0.0,0.0,1.0
39.99370983368298,2.0,1.0,0.0
24.139933168442347,2.0,0.0,1.0
25.251959306218776,2.0,0.0,1.0
20.119061834397293,0.0,0.0,1.0
23.80333485200606,3.0,1.0,1.0
24.236635908131994,4.0,0.0,1.0
25.563678940205204,3.0,1.0,1.0
21.598157044533252,2.0,0.0,0.0
20.96870039278777,1.0,0.0,1.0
40.108205490104524,3.0,1.0,0.0
30.235202490026722,2.0,0.0,1.0
34.457990845161056,0.0,0.0,1.0
30.550603164421705,2.0,0.0,1.0
21.79972846017233,3.0,0.0,1.0
29.63824753959879,1.0,0.0,1.0
30.93330442149697,0.0,0.0,1.0
21.48995596341753,1.0,0.0,0.0
43.67253848083645,1.0,0.0,0.0
31.731918113877054,0.0,0.0,1.0
26.049279220259727,0.0,0.0,1.0
24.948810358226556,1.0,0.0,1.0
25.026469796275606,3.0,1.0,1.0
24.36296306803203,0.0,0.0,1.0
23.207804817787213,3.0,1.0,1.0
22.45150237214236,2.0,0.0,1.0
23.90218098633346,0.0,0.0,1.0
21.864294368862282,1.0,0.0,1.0
29.42383670161547,0.0,0.0,1.0
47.9057430682305,3.0,1.0,1.0
26.618668086222435,2.0,0.0,1.0
19.335677087224255,4.0,0.0,0.0
19.164111745501966,1.0,0.0,1.0
26.187103407366426,5.0,0.0,1.0
56.41313238132909,5.0,1.0,1.0
14.78193854929264,0.0,0.0,1.0
23.991991484440252,2.0,0.0,1.0
15.096613957509668,0.0,0.0,1.0
39.92186884535765,5.0,1.0,0.0
18.65262157065109,1.0,0.0,1.0
36.61399836029907,0.0,0.0,1.0
31.740985897779765,3.0,0.0,0.0
21.87263038441283,1.0,0.0,1.0
29.254566307439234,1.0,0.0,1.0
29.959835622652566,2.0,0.0,1.0
27.118142626915034,0.0,0.0,1.0
45.11949995879958,4.0,0.0,0.0
28.951250402929745,2.0,0.0,0.0
32.80027078617912,2.0,0.0,1.0
18.594112463636243,2.0,0.0,1.0
14.184970732232667,3.0,1.0,0.0
21.40569681770932,1.0,0.0,1.0
25.691873316198354,3.0,0.0,1.0
26.60905827381329,1.0,0.0,1.0
36.8595390426466,1.0,1.0,0.0
16.34475231860812,1.0,0.0,1.0
33.118777211156896,0.0,0.0,1.0
26.887240929441667,0.0,0.0,1.0
30.350292717878318,0.0,0.0,0.0
24.063411120179218,2.0,0.0,1.0
19.706474397800196,2.0,0.0,1.0
26.222402451252787,5.0,1.0,0.0
24.642475583064808,1.0,0.0,1.0
22.275503975014853,1.0,0.0,1.0
38.434420784290594,5.0,1.0,1.0
30.636206269723168,1.0,0.0,1.0
26.757081905342492,6.0,1.0,0.0
27.203074649090457,0.0,0.0,1.0
25.796498642246554,0.0,0.0,1.0
22.29958433236073,1.0,0.0,1.0
25.567118513205166,3.0,1.0,0.0
23.622365332230462,0.0,0.0,1.0
27.94210649868911,5.0,1.0,0.0
30.39565430257752,0.0,0.0,1.0
27.236684673734885,0.0,0.0,1.0
30.111944861882584,1.0,0.0,1.0
20.733456163513047,1.0,0.0,1.0
26.39291395925406,1.0,0.0,1.0
22.460466963681917,3.0,0.0,1.0
53.519353151165475,4.0,0.0,0.0
23.87083059308288,1.0,0.0,1.0
25.389298760630794,0.0,0.0,1.0
26.975370835654907,2.0,0.0,0.0
25.122832072811732,7.0,1.0,1.0
42.94218510566064,3.0,1.0,1.0
28.00836795043062,1.0,0.0,1.0
26.58890831249313,2.0,0.0,1.0
20.533683483339292,1.0,0.0,1.0
22.116162637124877,3.0,1.0,1.0
25.060131555790413,1.0,0.0,1.0
26.411395214243406,2.0,0.0,1.0
27.458182779273137,3.0,0.0,0.0
19.71013626174735,0.0,0.0,1.0
26.823065184223097,0.0,0.0,0.0
29.229133935440863,1.0,0.0,1.0
